,File Name,Peak Time (s),Peak Flux (counts/s),Peak Above bkg (counts/s),Decay Rate (/s),Start Time (s),End Time (s),Rise Time (s),Decay Time (s),Duration (s)
895,ch2_xsm_20210422_v1_level2,135878923.73182502,2088.059502065513,1089.8097187113883,0.0008961002756397422,135876023.73182502,135885329.73182502,2900.0,6406.0,9306.0
896,ch2_xsm_20210422_v1_level2,135882302.73182502,1770.3240102173654,2300.2644974278924,0.0020856618467199554,135873358.73182502,135890631.73182502,8944.0,8329.0,17273.0
897,ch2_xsm_20210422_v1_level2,135886762.73182502,1626.2098168740856,1048.0167666302307,0.007885307279376046,135884415.73182502,135888868.73182502,2347.0,2106.0,4453.0
898,ch2_xsm_20210422_v1_level2,135889071.73182502,1270.3037797105665,428.82866648431803,0.0013284299799898233,135887646.73182502,135892708.73182502,1425.0,3637.0,5062.0
899,ch2_xsm_20210422_v1_level2,135890648.73182502,1244.0892619980873,28329.407682325826,0.0005654054523971713,135858608.73182502,135927275.73182502,32040.0,36627.0,68667.0
900,ch2_xsm_20210422_v1_level2,135901065.73182502,601.0532413384477,71.80486205500573,0.003517046832832851,135900352.73182502,135902059.73182502,713.0,994.0,1707.0
901,ch2_xsm_20210422_v1_level2,135905430.73182502,1013.5940626599727,408.38712687182084,0.00207856198934206,135904332.73182502,135907813.73182502,1098.0,2383.0,3481.0
902,ch2_xsm_20210422_v1_level2,135906766.73182502,1160.1553549225985,306.5580040592468,0.012513889861353829,135905777.73182502,135907705.73182502,989.0,939.0,1928.0
903,ch2_xsm_20210423_v1_level2,135907803.47463998,1023.1370508096353,73.52667941393088,0.004967480270585113,135907494.47463998,135908462.47463998,309.0,659.0,968.0
904,ch2_xsm_20210423_v1_level2,135911195.47463998,1601.0346252253769,718.2868588902593,0.0007441724104068699,135909241.47463998,135918576.47463998,1954.0,7381.0,9335.0
905,ch2_xsm_20210423_v1_level2,135914020.47463998,2281.082056426267,1153.6837360943346,0.008110008067024013,135912227.47463998,135915843.47463998,1793.0,1823.0,3616.0
906,ch2_xsm_20210423_v1_level2,135917042.47463998,3065.6819418652403,2334.031425884845,0.001571004220617449,135913878.47463998,135921844.47463998,3164.0,4802.0,7966.0
907,ch2_xsm_20210423_v1_level2,135921300.47463998,626.9515260104574,293.3205565839307,0.006158903490633886,135918878.47463998,135924294.47463998,2422.0,2994.0,5416.0
908,ch2_xsm_20210423_v1_level2,135924805.47463998,1059.9647625251478,554.7205208236741,0.00834042943793766,135923911.47463998,135927803.47463998,894.0,2998.0,3892.0
909,ch2_xsm_20210423_v1_level2,135926708.47463998,2044.3863955924805,1314.3769299580595,0.0003215292673418795,135925179.47463998,135944915.47463998,1529.0,18207.0,19736.0
910,ch2_xsm_20210423_v1_level2,135931217.47463998,1753.1403300409454,987.2910883098424,0.006437746859676461,135929643.47463998,135934755.47463998,1574.0,3538.0,5112.0
911,ch2_xsm_20210423_v1_level2,135937381.47463998,1214.0769710406098,546.6662472714239,0.0004976077130128598,135935662.47463998,135947524.47463998,1719.0,10143.0,11862.0
912,ch2_xsm_20210423_v1_level2,135945333.47463998,789.8094809325363,59.60186840291453,0.015101546371211612,135945221.47463998,135946653.47463998,112.0,1320.0,1432.0
913,ch2_xsm_20210423_v1_level2,135963019.47463998,847.3360099366441,236.75109195358903,0.004110726721038412,135961362.47463998,135965021.47463998,1657.0,2002.0,3659.0
914,ch2_xsm_20210423_v1_level2,135964984.47463998,618.1689226425714,493.698372829876,0.00930904020179704,135963495.47463998,135967136.47463998,1489.0,2152.0,3641.0
915,ch2_xsm_20210423_v1_level2,135967682.47463998,693.6454412890092,320.51826045472245,0.003550525854332865,135965615.47463998,135969840.47463998,2067.0,2158.0,4225.0
916,ch2_xsm_20210423_v1_level2,135973744.47463998,1208.1520430981564,748.4576285766119,0.0014658605818793644,135971932.47463998,135977602.47463998,1812.0,3858.0,5670.0
917,ch2_xsm_20210423_v1_level2,135979796.47463998,542.4754499833106,84.67386830623848,0.0006320208652280441,135978665.47463998,135984895.47463998,1131.0,5099.0,6230.0
918,ch2_xsm_20210423_v1_level2,135982251.47463998,556.4763277699947,59.90003661865808,0.000820993392432132,135980739.47463998,135985931.47463998,1512.0,3680.0,5192.0
919,ch2_xsm_20210423_v1_level2,135984053.47463998,540.3363197733142,47.69529733294598,0.01037037915768157,135983095.47463998,135985570.47463998,958.0,1517.0,2475.0
920,ch2_xsm_20210423_v1_level2,135987855.47463998,2541.689644407549,2066.66548157478,0.00662585891911814,135985780.47463998,135989863.47463998,2075.0,2008.0,4083.0
921,ch2_xsm_20210423_v1_level2,135990710.47463998,4285.610185750692,4138.938953397649,0.0007047132083056643,135987014.47463998,136000978.47463998,3696.0,10268.0,13964.0
922,ch2_xsm_20210424_v1_level2,135995673.57656503,868.9264179374666,294.7053233108369,0.002642789640746896,135993429.57656503,135998387.57656503,2244.0,2714.0,4958.0
923,ch2_xsm_20210424_v1_level2,136007207.57656503,412.5561403572797,106.73601830668592,0.01468468240904713,136006094.57656503,136008262.57656503,1113.0,1055.0,2168.0
924,ch2_xsm_20210424_v1_level2,136009632.57656503,476.8592172189184,186.2456302597977,0.0005543984231018935,136007859.57656503,136017618.57656503,1773.0,7986.0,9759.0
925,ch2_xsm_20210424_v1_level2,136011980.57656503,840.538070313924,431.9719309247866,0.0066487445739308254,136009839.57656503,136014302.57656503,2141.0,2322.0,4463.0
926,ch2_xsm_20210424_v1_level2,136029685.57656503,512.1788842823119,656.9537760077527,0.0018575715764705379,136020813.57656503,136039981.57656503,8872.0,10296.0,19168.0
927,ch2_xsm_20210424_v1_level2,136032558.57656503,531.6787801392865,134.5826583930955,0.007053658247901591,136030725.57656503,136034598.57656503,1833.0,2040.0,3873.0
928,ch2_xsm_20210424_v1_level2,136034081.57656503,502.0535563920178,88.07189887100327,0.0074413327263229065,136032268.57656503,136035991.57656503,1813.0,1910.0,3723.0
929,ch2_xsm_20210424_v1_level2,136036676.57656503,450.5179226861731,54.401096325666686,0.001461655761416015,136035193.57656503,136039293.57656503,1483.0,2617.0,4100.0
930,ch2_xsm_20210424_v1_level2,136040480.57656503,404.70040699500885,40.959522968515564,0.013942241425675244,136039806.57656503,136041674.57656503,674.0,1194.0,1868.0
931,ch2_xsm_20210424_v1_level2,136044886.57656503,341.65398066440486,45.804741210356376,0.013603070669341456,136043842.57656503,136045955.57656503,1044.0,1069.0,2113.0
932,ch2_xsm_20210424_v1_level2,136047490.57656503,600.7459876220997,308.38161825443785,0.0032233356887091226,136046672.57656503,136049126.57656503,818.0,1636.0,2454.0
933,ch2_xsm_20210424_v1_level2,136050308.57656503,395.0982159128763,95.65349529938362,0.003834696302906471,136049807.57656503,136051332.57656503,501.0,1024.0,1525.0
934,ch2_xsm_20210424_v1_level2,136052283.57656503,333.8733604957033,614.0468960803912,0.0018512439622600048,136043177.57656503,136062301.57656503,9106.0,10018.0,19124.0
935,ch2_xsm_20210424_v1_level2,136054601.57656503,729.380106422197,654.6507965382099,0.00932231899617678,136052938.57656503,136056250.57656503,1663.0,1649.0,3312.0
936,ch2_xsm_20210424_v1_level2,136055985.57656503,369.3999071600872,134.7446668226931,0.009626778350791364,136054404.57656503,136057465.57656503,1581.0,1480.0,3061.0
937,ch2_xsm_20210424_v1_level2,136057674.57656503,343.97436482000967,77.11737990503303,0.0004008128905955608,136056297.57656503,136066520.57656503,1377.0,8846.0,10223.0
938,ch2_xsm_20210424_v1_level2,136061508.57656503,669.6217062392673,384.4956634773227,0.003259326548611387,136060637.57656503,136063245.57656503,871.0,1737.0,2608.0
939,ch2_xsm_20210424_v1_level2,136063297.57656503,303.3127250535632,83.74384462561449,0.0009751952653025416,136061798.57656503,136067119.57656503,1499.0,3822.0,5321.0
940,ch2_xsm_20210424_v1_level2,136066219.57656503,483.3012355122528,239.9653763709018,0.008993943582133233,136065017.57656503,136068386.57656503,1202.0,2167.0,3369.0
941,ch2_xsm_20210424_v1_level2,136067843.57656503,401.0763848481592,138.03222950520694,0.014846432132470734,136066714.57656503,136068922.57656503,1129.0,1079.0,2208.0
942,ch2_xsm_20210424_v1_level2,136069733.57656503,311.4352264016368,54.83641531173386,0.0021467603962716927,136068892.57656503,136071367.57656503,841.0,1634.0,2475.0
943,ch2_xsm_20210424_v1_level2,136073325.57656503,510.8900294480443,247.16430236356004,0.006552105931815946,136071258.57656503,136075247.57656503,2067.0,1922.0,3989.0
944,ch2_xsm_20210424_v1_level2,136075759.57656503,285.37498094615324,94.80176975282316,0.0004348810941688842,136072095.57656503,136084883.57656503,3664.0,9124.0,12788.0
945,ch2_xsm_20210425_v1_level2,136086332.18491998,6089.880545641554,6680.6097792316,0.0015059250817747386,136083493.18491998,136092499.18491998,2839.0,6167.0,9006.0
946,ch2_xsm_20210425_v1_level2,136090705.18491998,631.4370571944976,582.2636533825738,0.0017943806647412789,136079038.18491998,136099637.18491998,11667.0,8932.0,20599.0
947,ch2_xsm_20210425_v1_level2,136092421.18491998,423.73443167997743,58.53872687460711,0.00430017082069399,136091889.18491998,136093390.18491998,532.0,969.0,1501.0
948,ch2_xsm_20210425_v1_level2,136096689.18491998,273.2953333474784,17.458261127437538,0.008783073886484145,136096272.18491998,136097160.18491998,417.0,471.0,888.0
949,ch2_xsm_20210425_v1_level2,136098639.18491998,259.66711706407557,25.21818358962409,0.006170802367044677,136098120.18491998,136099244.18491998,519.0,605.0,1124.0
950,ch2_xsm_20210425_v1_level2,136099254.18491998,257.0461523410156,17.46185575697814,0.006227472327968878,136098925.18491998,136099792.18491998,329.0,538.0,867.0
951,ch2_xsm_20210425_v1_level2,136103800.18491998,214.4528346721593,222.94906446651498,0.0018855202185037016,136099344.18491998,136108341.18491998,4456.0,4541.0,8997.0
952,ch2_xsm_20210425_v1_level2,136105118.18491998,205.09076870299359,18.238000301153022,0.0066156993067520145,136104843.18491998,136105593.18491998,275.0,475.0,750.0
953,ch2_xsm_20210425_v1_level2,136106077.18491998,215.74881203570143,17.992269952766353,0.007755308619195021,136105692.18491998,136106543.18491998,385.0,466.0,851.0
954,ch2_xsm_20210425_v1_level2,136107855.18491998,284.5147931093329,146.28682640416713,0.0011891948601823609,136106315.18491998,136111994.18491998,1540.0,4139.0,5679.0
955,ch2_xsm_20210425_v1_level2,136109701.18491998,206.7423831180371,20.603181112525988,0.001435735267552757,136109296.18491998,136111582.18491998,405.0,1881.0,2286.0
956,ch2_xsm_20210425_v1_level2,136112582.18491998,222.32271020409883,36.261298463015606,0.0026263064355736853,136112137.18491998,136113902.18491998,445.0,1320.0,1765.0
957,ch2_xsm_20210425_v1_level2,136114379.18491998,249.79845741850968,66.95464558682372,0.0016715580228980381,136113472.18491998,136116805.18491998,907.0,2426.0,3333.0
958,ch2_xsm_20210425_v1_level2,136118323.18491998,217.4260153883268,21.263107630839528,0.002484909703303902,136117778.18491998,136119538.18491998,545.0,1215.0,1760.0
959,ch2_xsm_20210425_v1_level2,136119868.18491998,275.5094478361804,58.060110887225115,0.0017568428832878734,136119339.18491998,136121932.18491998,529.0,2064.0,2593.0
960,ch2_xsm_20210425_v1_level2,136122012.18491998,238.4278311908505,59.24280679258087,0.0017166581679897706,136120169.18491998,136124791.18491998,1843.0,2779.0,4622.0
961,ch2_xsm_20210425_v1_level2,136124774.18491998,199.36860767188526,45.08520925778793,0.005700181264364335,136124682.18491998,136125368.18491998,92.0,594.0,686.0
962,ch2_xsm_20210425_v1_level2,136140270.18491998,239.15848527379106,25.967768945900644,0.006565163793471609,136140040.18491998,136140781.18491998,230.0,511.0,741.0
963,ch2_xsm_20210425_v1_level2,136140979.18491998,882.0394064483608,639.7169413482417,0.001367859184522627,136140316.18491998,136145404.18491998,663.0,4425.0,5088.0
964,ch2_xsm_20210425_v1_level2,136143421.18491998,347.016419433416,84.34431629068547,0.0017117005298960587,136141563.18491998,136146370.18491998,1858.0,2949.0,4807.0
965,ch2_xsm_20210425_v1_level2,136145153.18491998,285.89320028670033,43.86175399813385,0.005752502586952832,136144681.18491998,136145960.18491998,472.0,807.0,1279.0
966,ch2_xsm_20210425_v1_level2,136146946.18491998,480.56347592283976,176.10362815352238,0.0018730403014582304,136145921.18491998,136149704.18491998,1025.0,2758.0,3783.0
967,ch2_xsm_20210425_v1_level2,136148521.18491998,326.0181751134329,44.75278508290785,0.002545176085428123,136147919.18491998,136149917.18491998,602.0,1396.0,1998.0
968,ch2_xsm_20210425_v1_level2,136151459.18491998,405.696337106716,118.8894256037472,0.007258805628377172,136149517.18491998,136153205.18491998,1942.0,1746.0,3688.0
969,ch2_xsm_20210425_v1_level2,136155838.18491998,302.4839151710456,26.731628873518506,0.0016878320480809169,136155537.18491998,136157561.18491998,301.0,1723.0,2024.0
970,ch2_xsm_20210425_v1_level2,136157121.18491998,374.3444591603912,388.72123718710907,0.002846135520409555,136156734.18491998,136159078.18491998,387.0,1957.0,2344.0
971,ch2_xsm_20210425_v1_level2,136162890.18491998,300.408467923913,48.25158350164803,0.004696221055159965,136162282.18491998,136163795.18491998,608.0,905.0,1513.0
972,ch2_xsm_20210426_v1_level2,136169423.01803002,392.0402062787117,125.86453499773347,0.0027615585500998037,136168974.01803002,136170983.01803002,449.0,1560.0,2009.0
973,ch2_xsm_20210426_v1_level2,136174378.01803002,1201.6666993625604,714.1607803161094,0.0025397928213089873,136173700.01803002,136176753.01803002,678.0,2375.0,3053.0
974,ch2_xsm_20210426_v1_level2,136176381.01803002,681.955616711071,760.1795742272835,0.000264915596731914,136175874.01803002,136198554.01803002,507.0,22173.0,22680.0
975,ch2_xsm_20210426_v1_level2,136177067.01803002,766.5698854822932,225.74069286262124,0.007747461389210595,136176234.01803002,136177999.01803002,833.0,932.0,1765.0
976,ch2_xsm_20210426_v1_level2,136178018.01803002,605.2469079104449,299.2124799521269,0.0005492719028488696,136177243.01803002,136186830.01803002,775.0,8812.0,9587.0
977,ch2_xsm_20210426_v1_level2,136183559.01803002,447.8541889812654,140.75180719990118,0.001810538297350911,136182876.01803002,136185963.01803002,683.0,2404.0,3087.0
978,ch2_xsm_20210426_v1_level2,136185011.01803002,424.5486594111431,70.01457655410667,0.001725970287679222,136184458.01803002,136187161.01803002,553.0,2150.0,2703.0
979,ch2_xsm_20210426_v1_level2,136190166.01803002,359.8489252066118,78.3401021660174,0.001173461522710907,136189340.01803002,136193400.01803002,826.0,3234.0,4060.0
980,ch2_xsm_20210426_v1_level2,136192634.01803002,364.5425217583719,49.4351540903765,0.0013433211134527352,136190968.01803002,136195524.01803002,1666.0,2890.0,4556.0
981,ch2_xsm_20210426_v1_level2,136198421.01803002,345.2486912965514,127.75146795991141,0.015976944221892955,136197536.01803002,136199274.01803002,885.0,853.0,1738.0
982,ch2_xsm_20210426_v1_level2,136203806.01803002,630.686206775767,464.2600290730703,0.0015663975147219536,136203058.01803002,136207358.01803002,748.0,3552.0,4300.0
983,ch2_xsm_20210426_v1_level2,136206918.01803002,219.00048595591664,24.1220811816508,0.0005894851250420946,136206356.01803002,136211096.01803002,562.0,4178.0,4740.0
984,ch2_xsm_20210426_v1_level2,136211358.01803002,274.1655401655496,82.10065002373864,0.016355092423934795,136210479.01803002,136212263.01803002,879.0,905.0,1784.0
985,ch2_xsm_20210426_v1_level2,136213760.01803002,263.57906547850854,108.7883065134222,0.0014620383187380493,136213002.01803002,136216578.01803002,758.0,2818.0,3576.0
986,ch2_xsm_20210426_v1_level2,136224040.01803002,273.74029392462694,58.60759074806262,0.0010662573906301312,136223548.01803002,136227208.01803002,492.0,3168.0,3660.0
987,ch2_xsm_20210426_v1_level2,136226227.01803002,222.03501596385368,29.707488931340976,0.003391995261100071,136225141.01803002,136227616.01803002,1086.0,1389.0,2475.0
988,ch2_xsm_20210426_v1_level2,136229932.01803002,303.49331083525726,106.55169721752468,0.006914510281406661,136228008.01803002,136231561.01803002,1924.0,1629.0,3553.0
989,ch2_xsm_20210426_v1_level2,136231672.01803002,226.91145418486028,61.379993156244815,0.0008308587297414294,136231249.01803002,136235766.01803002,423.0,4094.0,4517.0
990,ch2_xsm_20210426_v1_level2,136237329.01803002,249.13588285241002,52.87513521454776,0.005710757557465025,136235506.01803002,136239138.01803002,1823.0,1809.0,3632.0
991,ch2_xsm_20210426_v1_level2,136239182.01803002,255.98803568091625,35.297153331275155,0.0016094584098679152,136238435.01803002,136241092.01803002,747.0,1910.0,2657.0
992,ch2_xsm_20210426_v1_level2,136242561.01803002,257.24426670271987,21.86311882577857,0.004129356483285753,136242324.01803002,136243172.01803002,237.0,611.0,848.0
993,ch2_xsm_20210427_v1_level2,136253055.75891998,336.1632442952837,47.92528733179063,0.001956171961795127,136252251.75891998,136254924.75891998,804.0,1869.0,2673.0
994,ch2_xsm_20210427_v1_level2,136254522.75891998,304.23772258276705,24.123043708486986,0.002743073464061397,136253941.75891998,136255564.75891998,581.0,1042.0,1623.0
995,ch2_xsm_20210427_v1_level2,136255624.75891998,279.17966546363886,33.578551431432125,0.001354996722358303,136255254.75891998,136257859.75891998,370.0,2235.0,2605.0
996,ch2_xsm_20210427_v1_level2,136259149.75891998,515.7450208808375,245.45725887449456,0.005036369694138123,136256311.75891998,136261490.75891998,2838.0,2341.0,5179.0
997,ch2_xsm_20210427_v1_level2,136265822.75891998,269.93078022636274,44.91396430034453,0.0015736090117022586,136263908.75891998,136268471.75891998,1914.0,2649.0,4563.0
998,ch2_xsm_20210427_v1_level2,136269285.75891998,308.6691649068963,97.40415075045344,0.0024681651409002173,136268603.75891998,136271010.75891998,682.0,1725.0,2407.0
999,ch2_xsm_20210427_v1_level2,136272517.75891998,263.0503618273999,99.83189501247904,0.000315303227211847,136268364.75891998,136285928.75891998,4153.0,13411.0,17564.0
1000,ch2_xsm_20210427_v1_level2,136274388.75891998,257.44726796429796,48.164681810897726,0.002107234474986562,136270786.75891998,136277849.75891998,3602.0,3461.0,7063.0
1001,ch2_xsm_20210427_v1_level2,136275737.75891998,266.7007981937386,30.731878561376075,0.01147120144095258,136274703.75891998,136276736.75891998,1034.0,999.0,2033.0
1002,ch2_xsm_20210427_v1_level2,136278001.75891998,243.86458678483467,159.59901779725035,0.009527908496320486,136277477.75891998,136280466.75891998,524.0,2465.0,2989.0
1003,ch2_xsm_20210427_v1_level2,136280612.75891998,306.3506182090998,183.6124486414505,0.0003082554519735848,136279771.75891998,136295494.75891998,841.0,14882.0,15723.0
1004,ch2_xsm_20210427_v1_level2,136282380.75891998,343.01027796079444,76.28801115800071,0.0031661571744392826,136281712.75891998,136283736.75891998,668.0,1356.0,2024.0
1005,ch2_xsm_20210427_v1_level2,136283218.75891998,589.0922195044743,282.68700372752176,0.0007094011139073363,136282134.75891998,136290501.75891998,1084.0,7283.0,8367.0
1006,ch2_xsm_20210427_v1_level2,136288712.75891998,233.640195033259,38.50581889560996,0.0011443706146283198,136288379.75891998,136291464.75891998,333.0,2752.0,3085.0
1007,ch2_xsm_20210427_v1_level2,136294142.75891998,227.46959960648414,20.0992084984924,0.007660595446774834,136292815.75891998,136295346.75891998,1327.0,1204.0,2531.0
1008,ch2_xsm_20210427_v1_level2,136297434.75891998,240.83439873582557,23.85270426771004,0.0009711671979009804,136296965.75891998,136300176.75891998,469.0,2742.0,3211.0
1009,ch2_xsm_20210427_v1_level2,136301158.75891998,284.95088948296365,42.1743703128177,0.0057053156709372865,136298921.75891998,136303238.75891998,2237.0,2080.0,4317.0
1010,ch2_xsm_20210427_v1_level2,136302110.75891998,264.5571373235571,26.40336285999959,0.0013518745915605875,136301501.75891998,136304215.75891998,609.0,2105.0,2714.0
1011,ch2_xsm_20210427_v1_level2,136303839.75891998,283.31923326789564,66.13012420962269,0.004087919661491583,136302683.75891998,136305222.75891998,1156.0,1383.0,2539.0
1012,ch2_xsm_20210427_v1_level2,136307450.75891998,321.9446462053832,141.23741625216272,0.0005597320258335221,136305537.75891998,136315516.75891998,1913.0,8066.0,9979.0
1013,ch2_xsm_20210427_v1_level2,136311739.75891998,339.57562222881745,81.92815703999815,0.0061369838799098225,136310561.75891998,136312905.75891998,1178.0,1166.0,2344.0
1014,ch2_xsm_20210427_v1_level2,136314222.75891998,309.0390418960795,132.53501510001757,0.0009543739491751608,136311286.75891998,136319612.75891998,2936.0,5390.0,8326.0
1015,ch2_xsm_20210427_v1_level2,136318254.75891998,231.5284993569402,41.40326996865568,0.014927905220773412,136317431.75891998,136319127.75891998,823.0,873.0,1696.0
1016,ch2_xsm_20210427_v1_level2,136322476.75891998,288.78839741475525,123.49922833751242,0.006665774794996308,136320513.75891998,136324138.75891998,1963.0,1662.0,3625.0
1017,ch2_xsm_20210427_v1_level2,136327589.75891998,211.6158451989879,20.162967848992366,0.007110635375521613,136327036.75891998,136328211.75891998,553.0,622.0,1175.0
1018,ch2_xsm_20210427_v1_level2,136331718.75891998,469.4482141661274,266.5511665750825,0.004060339958282919,136330918.75891998,136333135.75891998,800.0,1417.0,2217.0
1019,ch2_xsm_20210427_v1_level2,136335750.75891998,206.508193722111,36.097229984195366,0.0010304945965761867,136334189.75891998,136339103.75891998,1561.0,3353.0,4914.0
1020,ch2_xsm_20210428_v1_level2,136341959.502005,222.8209086437257,58.41189414842188,0.007784599628164753,136340186.502005,136343651.502005,1773.0,1692.0,3465.0
1021,ch2_xsm_20210428_v1_level2,136344703.502005,213.6742572283876,45.948617298609115,0.0009206440529468082,136343859.502005,136348531.502005,844.0,3828.0,4672.0
1022,ch2_xsm_20210428_v1_level2,136347584.502005,215.1312290046081,28.487548691649213,0.000714539230847343,136347179.502005,136351657.502005,405.0,4073.0,4478.0
1023,ch2_xsm_20210428_v1_level2,136349146.502005,210.83769814087486,31.922457956881427,0.0012543486140827744,136347609.502005,136351920.502005,1537.0,2774.0,4311.0
1024,ch2_xsm_20210428_v1_level2,136356779.502005,241.77397101447502,62.114784230275056,0.006076612891768853,136354466.502005,136359124.502005,2313.0,2345.0,4658.0
1025,ch2_xsm_20210428_v1_level2,136363817.502005,238.08605386922662,398.7357477340654,0.009309601822785106,136362351.502005,136366116.502005,1466.0,2299.0,3765.0
1026,ch2_xsm_20210428_v1_level2,136366173.502005,373.30550462048666,460.63824255507285,0.000712761321312526,136365201.502005,136374169.502005,972.0,7996.0,8968.0
1027,ch2_xsm_20210428_v1_level2,136367185.502005,537.8905156170648,304.6542628607017,0.004766884267451679,136366678.502005,136368376.502005,507.0,1191.0,1698.0
1028,ch2_xsm_20210428_v1_level2,136368012.502005,406.5745802408044,151.4401803339515,0.005064678652096934,136367265.502005,136369167.502005,747.0,1155.0,1902.0
1029,ch2_xsm_20210428_v1_level2,136368882.502005,290.41497251129545,28.775119876314587,0.004546190915113594,136368450.502005,136369658.502005,432.0,776.0,1208.0
1030,ch2_xsm_20210428_v1_level2,136374414.502005,270.8996751379921,299.3716650115768,0.000186053036378938,136373870.502005,136402367.502005,544.0,27953.0,28497.0
1031,ch2_xsm_20210428_v1_level2,136377773.502005,236.46791663957458,30.328631454395467,0.005440749266819431,136377163.502005,136378532.502005,610.0,759.0,1369.0
1032,ch2_xsm_20210428_v1_level2,136379548.502005,207.66723392565004,24.72886407509313,0.006646323162302745,136377482.502005,136381326.502005,2066.0,1778.0,3844.0
1033,ch2_xsm_20210428_v1_level2,136386098.502005,261.47463729355616,100.06535219788336,0.0053609791293113065,136383472.502005,136388765.502005,2626.0,2667.0,5293.0
1034,ch2_xsm_20210428_v1_level2,136392578.502005,226.62985138840733,47.89742942355261,0.0005919962818363745,136390527.502005,136398712.502005,2051.0,6134.0,8185.0
1035,ch2_xsm_20210428_v1_level2,136394541.502005,215.34731186744187,58.52168586565037,0.0005599572880578119,136392353.502005,136401264.502005,2188.0,6723.0,8911.0
1036,ch2_xsm_20210428_v1_level2,136399202.502005,207.27486509327386,26.08550178518891,0.003667580384315392,136398984.502005,136399988.502005,218.0,786.0,1004.0
1037,ch2_xsm_20210428_v1_level2,136401071.502005,206.372059317892,31.256832136537103,0.008603848306150623,136399490.502005,136402491.502005,1581.0,1420.0,3001.0
1038,ch2_xsm_20210428_v1_level2,136404151.502005,273.81600004362747,115.24633792067007,0.013139072586373188,136403022.502005,136405252.502005,1129.0,1101.0,2230.0
1039,ch2_xsm_20210428_v1_level2,136404876.502005,243.2982228982385,53.96411993760501,0.0014618231148443965,136404118.502005,136407332.502005,758.0,2456.0,3214.0
1040,ch2_xsm_20210428_v1_level2,136409733.502005,223.0668120504706,114.69202053868773,0.0005923588377963686,136409168.502005,136416980.502005,565.0,7247.0,7812.0
1041,ch2_xsm_20210428_v1_level2,136411385.502005,286.17158368104214,60.24236364776744,0.0008780099086356816,136410592.502005,136415562.502005,793.0,4177.0,4970.0
1042,ch2_xsm_20210428_v1_level2,136418504.502005,222.17294297865632,26.616782401873763,0.01638403002018285,136417862.502005,136419117.502005,642.0,613.0,1255.0
1043,ch2_xsm_20210428_v1_level2,136418949.502005,212.72462110188908,167.3280123579776,0.00446154095591259,136417156.502005,136420892.502005,1793.0,1943.0,3736.0
1044,ch2_xsm_20210429_v1_level2,136429097.20247,200.28164332855374,17.084096292474698,0.006920773874849242,136427251.20247,136430509.20247,1846.0,1412.0,3258.0
1045,ch2_xsm_20210429_v1_level2,136432433.20247,190.68042981740126,24.047120012209607,0.009623522312127623,136431287.20247,136433533.20247,1146.0,1100.0,2246.0
1046,ch2_xsm_20210429_v1_level2,136441116.20247,191.30445334035943,25.813263889661073,0.0013869246148396712,136440498.20247,136443321.20247,618.0,2205.0,2823.0
1047,ch2_xsm_20210429_v1_level2,136446564.20247,191.36356585939555,54.04618329964654,0.0017479014035602276,136445654.20247,136448833.20247,910.0,2269.0,3179.0
1048,ch2_xsm_20210429_v1_level2,136449599.20247,187.8264712814476,67.68663122561917,0.0010747915818702142,136448077.20247,136453500.20247,1522.0,3901.0,5423.0
1049,ch2_xsm_20210429_v1_level2,136454149.20247,156.19520655330038,36.97413444454556,0.0018000961581211203,136453400.20247,136456102.20247,749.0,1953.0,2702.0
1050,ch2_xsm_20210429_v1_level2,136464144.20247,200.32477598592416,48.40418220793089,0.00033432446871008284,136462742.20247,136474682.20247,1402.0,10538.0,11940.0
1051,ch2_xsm_20210429_v1_level2,136472780.20247,183.7720357927112,39.33485194763256,0.00773549145656539,136472100.20247,136473565.20247,680.0,785.0,1465.0
1052,ch2_xsm_20210429_v1_level2,136476084.20247,252.034857266936,73.45976680209753,0.005850042988780312,136475275.20247,136477071.20247,809.0,987.0,1796.0
1053,ch2_xsm_20210429_v1_level2,136477866.20247,184.8462703819688,29.65090486049982,0.002848002997812484,136476205.20247,136479814.20247,1661.0,1948.0,3609.0
1054,ch2_xsm_20210429_v1_level2,136484139.20247,203.52056694390404,34.84919807150362,0.0036421143391655647,136483681.20247,136485110.20247,458.0,971.0,1429.0
1055,ch2_xsm_20210429_v1_level2,136486097.20247,239.88830724025192,80.70281916130924,0.010626583965977428,136485071.20247,136487934.20247,1026.0,1837.0,2863.0
1056,ch2_xsm_20210429_v1_level2,136488372.20247,179.56715865417922,54.264014407452116,0.00027316167490582357,136488026.20247,136501247.20247,346.0,12875.0,13221.0
1057,ch2_xsm_20210429_v1_level2,136490906.20247,303.2164822220085,151.8673686015039,0.00140357583394405,136490290.20247,136494263.20247,616.0,3357.0,3973.0
1058,ch2_xsm_20210429_v1_level2,136492290.20247,352.838737431207,278.643130692696,0.0011778111964875556,136490168.20247,136497216.20247,2122.0,4926.0,7048.0
1059,ch2_xsm_20210429_v1_level2,136497186.20247,318.30989347237045,34.433077435678,0.0015962960919119772,136496980.20247,136499188.20247,206.0,2002.0,2208.0
1060,ch2_xsm_20210429_v1_level2,136498103.20247,237.6882057247245,1433.6363760367194,0.002372111601134953,136492200.20247,136504431.20247,5903.0,6328.0,12231.0
